"ID","Player","Team","Position","RkOv","Status","Age","Salary","Contract","FPts","FP/G","%D","ADP","Ros","+/-"
"*01zt0*","Jason Zucker","BUF","F","247","FA","33","4,750","Rachat","18","0.86","31","284.5","40%","0%"
"*05j3d*","Bobby McMann","TOR","F","239","FA","29","1,350","Rachat","18","0.49","8","285.2","31%","+3%"
"*031p8*","Oliver Bjorkstrand","TBL","F","228","FA","30","5,400","Rachat","18","0.47","8","293.1","23%","0%"
"*01f66*","Kyle Palmieri","NYI","F","242","FA","34","4,750","Rachat","18","0.72","0","-","20%","-1%"
"*04lcf*","Joel Farabee","CGY","F","234","FA","25","5,000","Rachat","18","0.47","0","-","17%","-1%"
"*03rfx*","Tommy Novak","PIT","F","241","FA","28","3,500","Rachat","18","0.49","0","-","11%","-1%"
"*04kyh*","Brady Tkachuk","OTT","F","268","FA","26","8,206","Rachat","17","1","100","24.5","97%","0%"
"*06bmb*","Zeev Buium","VAN","D","251","NAS","20","967","Rachat","17","0.46","85","166.9","84%","-1%"
"*051yz*","Dylan Holloway","STL","F","257","MTL","24","2,290","Rachat","17","0.52","100","118.5","75%","-2%"
"*02dq3*","Jacob Trouba","ANA","D","269","FA","31","8,000","Rachat","17","0.45","54","247.9","68%","0%"
"*024lv*","Mattias Ekholm","EDM","D","255","FA","35","6,250","Rachat","17","0.44","92","178.8","67%","-2%"
"*03raf*","Brock Boeser","VAN","F","248","FA","28","7,250","Rachat","17","0.49","77","220.8","65%","-2%"
"*06axy*","Artyom Levshunov","CHI","D","259","MTL","20","975","Rachat","17","0.47","23","269.5","63%","0%"
"*059e5*","Jake Neighbours","STL","F","263","FA","23","3,750","Rachat","17","0.63","38","260","58%","-1%"
"*04yu6*","Jamie Drysdale","PHI","D","254","FA","23","2,300","Rachat","17","0.46","62","241","52%","+1%"
"*05gd9*","Zack Bolduc","MTL","F","249","DET","22","863","Rachat","17","0.45","31","265","49%","0%"
"*03rab*","Jake DeBrusk","VAN","F","252","FA","29","5,500","Rachat","17","0.46","38","271.4","45%","-2%"
"*03wor*","Mason Marchment","CBJ","F","261","FA","30","4,500","Rachat","17","0.53","54","247.3","41%","+8%"
"*02nol*","Teuvo Teravainen","CHI","F","267","FA","31","5,400","Rachat","17","0.46","23","275","39%","-2%"
"*01sif*","Tyler Seguin","DAL","F","266","FA","33","9,850","Rachat","17","0.63","69","212.8","38%","-1%"
"*02npz*","Esa Lindell","DAL","D","260","FA","31","5,250","Rachat","17","0.44","0","-","38%","+2%"
"*04zj8*","Bobby Brink","PHI","F","250","DET","24","1,500","Rachat","17","0.46","8","283.1","29%","0%"
"*04f17*","Fabian Zetterlund","OTT","F","270","FA","26","4,275","Rachat","17","0.46","31","277.8","29%","+3%"
"*02ybm*","Ryan Pulock","NYI","D","264","FA","31","6,150","Rachat","17","0.44","8","292.2","23%","-1%"
"*01lkz*","Taylor Hall","CAR","F","256","FA","34","3,167","Rachat","17","0.46","8","289.9","21%","-1%"
"*02wy4*","Max Domi","TOR","F","253","FA","30","3,750","Rachat","17","0.47","8","297.1","17%","+3%"
"*04zo3*","Nick Robertson","TOR","F","265","FA","24","1,825","Rachat","17","0.47","0","-","17%","+1%"
"*04yeb*","Simon Holmstrom","NYI","F","258","FA","24","3,625","Rachat","17","0.45","8","281.3","16%","+1%"
"*03rip*","John Marino","UTA","D","262","FA","28","4,400","Rachat","17","0.44","0","-","15%","-2%"
"*01fx3*","Roman Josi","NSH","D","277","FA","35","9,059","Rachat","16","0.64","100","64","93%","0%"
"*03de2*","Brandon Montour","SEA","D","283","QUE","31","7,143","Rachat","16","0.59","100","126.3","90%","-2%"
"*042vl*","Jordan Kyrou","STL","F","279","FA","27","8,125","Rachat","16","0.55","100","111.8","74%","-1%"
"*01zu8*","John Klingberg","SJS","D","278","FA","33","4,000","Rachat","16","0.55","15","287.3","62%","0%"
"*05rf2*","Logan Stankoven","CAR","F","291","QUE","22","814","Rachat","16","0.43","62","220.2","58%","0%"
"*03e7p*","Travis Sanheim","PHI","D","286","FA","29","6,250","Rachat","16","0.43","46","252.3","55%","0%"
"*05ylt*","Zach Benson","BUF","F","271","CAL","20","950","Rachat","16","0.67","15","277.9","51%","0%"
"*01sio*","Mats Zuccarello","MIN","F","292","FA","38","4,125","Rachat","16","0.84","15","282.9","50%","0%"
"*05y7m*","Denton Mateychuk","CBJ","D","281","MTL","21","887","Rachat","16","0.44","31","264","46%","+2%"
"*051v4*","Arturs Silovs","PIT","G","289","FA","24","850","Rachat","16","0.94","15","302.1","46%","+2%"
"*02np6*","Jake McCabe","TOR","D","282","FA","32","4,513","Rachat","16","0.42","38","263.5","44%","+1%"
"*04uqa*","Vasily Podkolzin","EDM","F","285","HAR","24","1,000","Rachat","16","0.41","8","285.2","38%","-3%"
"*051um*","Arseny Gritsyuk","NJD","F","275","HAR","24","925","Rachat","16","0.47","23","279.1","35%","-1%"
"*02wy1*","Jonathan Drouin","NYI","F","273","FA","30","4,000","Rachat","16","0.48","15","272.5","29%","-2%"
"*02h6c*","Anton Forsberg","LAK","G","274","FA","33","2,250","Rachat","16","1.14","31","273.2","24%","-3%"
"*05gd7*","Cole Sillinger","CBJ","F","288","FA","22","2,250","Rachat","16","0.44","8","294.2","21%","-1%"
"*04f0t*","Eetu Luostarinen","FLA","F","280","FA","27","3,000","Rachat","16","0.55","0","-","20%","-3%"
"*03eb6*","Jonas Johansson","TBL","G","276","FA","30","1,250","Rachat","16","1","8","297.5","19%","-1%"
"*0045u*","Jordan Staal","CAR","F","290","FA","37","2,900","Rachat","16","0.47","8","277.6","18%","0%"
"*003dv*","Corey Perry","LAK","F","284","FA","40","2,000","Rachat","16","0.52","0","-","16%","-2%"
"*03rgq*","Ryan Shea","PIT","D","287","FA","28","900","Rachat","16","0.43","0","-","15%","0%"
"*02oak*","Connor Brown","NJD","F","272","FA","31","3,000","Rachat","16","0.52","0","-","7%","-1%"
"*04o0g*","Marco Rossi","VAN","F","311","QUE","24","5,000","Rachat","15","0.65","69","214.9","67%","-2%"
"*042w1*","Joseph Woll","TOR","G","315","FA","27","3,667","Rachat","15","1.25","62","197.2","66%","0%"
"*05tas*","Olen Zellweger","ANA","D","317","HAR","22","844","Rachat","15","0.41","38","268.9","56%","-2%"
"*01skr*","Mikael Granlund","ANA","F","300","FA","33","7,000","Rachat","15","0.75","38","245.5","52%","+1%"
"*02b3w*","Boone Jenner","CBJ","F","304","FA","32","3,750","Rachat","15","0.65","54","239.5","50%","+1%"
"*067xz*","Axel Sandin Pellikka","DET","D","312","DET","20","918","Rachat","15","0.38","8","292.1","48%","0%"
"*04ye7*","Cam York","PHI","D","316","FA","24","5,150","Rachat","15","0.5","0","-","40%","+1%"
"*03eb0*","Ryan Donato","CHI","F","298","DET","29","4,000","Rachat","15","0.39","62","239.5","39%","-1%"
"*06snb*","Benjamin Kindel","PIT","F","306","NAS","18","975","Rachat","15","0.44","0","-","38%","-2%"
"*01xfp*","Jaden Schwartz","SEA","F","314","FA","33","5,500","Rachat","15","0.65","8","296.8","33%","-1%"
"*05ybo*","Nick Blankenburg","NSH","D","296","HAR","27","775","Rachat","15","0.56","8","295.4","33%","-2%"
"*01c32*","Brayden Schenn","STL","F","313","FA","34","6,500","Rachat","15","0.38","23","256.1","29%","-2%"
"*02ytx*","Ryan Hartman","MIN","F","302","FA","31","4,000","Rachat","15","0.43","8","285.7","28%","+3%"
"*03mm6*","Lawson Crouse","UTA","F","297","FA","28","4,300","Rachat","15","0.38","0","-","24%","-5%"
"*02dq6*","Jean-Gabriel Pageau","NYI","F","310","FA","33","5,000","Rachat","15","0.48","8","277.3","23%","-1%"
"*04lct*","Philipp Kurashev","SJS","F","307","FA","26","1,200","Rachat","15","0.48","8","295.5","19%","-1%"
"*048t9*","Tanner Jeannot","BOS","F","303","FA","28","3,400","Rachat","15","0.39","8","287.2","18%","-1%"
"*01zt4*","Nino Niederreiter","WPG","F","309","FA","33","4,000","Rachat","15","0.42","0","-","18%","-3%"
"*0457b*","Casey Mittelstadt","BOS","F","308","FA","27","5,750","Rachat","15","0.52","8","294.9","17%","-1%"
"*02zpp*","Viktor Arvidsson","BOS","F","295","FA","32","4,000","Rachat","15","0.56","8","285.9","17%","0%"
"*03ret*","A.J. Greer","FLA","F","301","FA","29","850","Rachat","15","0.41","0","-","14%","-2%"
"*04qyw*","Linus Karlsson","VAN","F","305","FA","26","775","Rachat","15","0.44","0","-","9%","0%"
"*02b3d*","Joel Armia","LAK","F","294","FA","32","2,500","Rachat","15","0.41","0","-","8%","-1%"
"*03ebr*","Michael Amadio","OTT","F","293","FA","29","2,600","Rachat","15","0.41","0","-","6%","-1%"
"*02noh*","Radek Faksa","DAL","F","299","FA","31","2,000","Rachat","15","0.39","0","-","4%","0%"
"*04yu5*","Thomas Harley","DAL","D","326","CAL","24","4,000","Rachat","14","0.52","100","80.2","93%","0%"
"*03161*","Darnell Nurse","EDM","D","329","FA","30","9,250","Rachat","14","0.36","92","150.3","74%","0%"
"*04yi4*","Pyotr Kochetkov","CAR","G","327","DET","26","2,000","Rachat","14","1.56","100","97.6","72%","-2%"
"*05nzz*","Simon Edvinsson","DET","D","320","NAS","22","894","Rachat","14","0.38","54","225.3","60%","+2%"
"*03ecl*","Gustav Forsling","FLA","D","323","FA","29","5,750","Rachat","14","0.38","69","217.8","50%","-2%"
"*04y80*","Shane Wright","SEA","F","334","MTL","21","887","Rachat","14","0.39","31","266.8","46%","0%"
"*01skq*","Cam Fowler","STL","D","324","CAL","34","6,500","Rachat","14","0.36","100","177.5","45%","-1%"
"*00qs7*","Jamie Benn","DAL","F","318","HAR","36","1,000","Rachat","14","0.7","8","278.3","39%","-2%"
"*05oxk*","Mason Lohrei","BOS","D","328","MTL","24","3,200","Rachat","14","0.41","31","280.7","38%","-1%"
"*065d1*","Matthew Wood","NSH","F","333","FA","20","950","Rachat","14","0.47","0","-","34%","-1%"
"*03pax*","Ivan Provorov","CBJ","D","331","FA","28","8,500","Rachat","14","0.38","8","290.1","29%","+1%"
"*042xa*","Ross Colton","COL","F","319","FA","29","4,000","Rachat","14","0.38","23","291.9","28%","-3%"
"*04r06*","Samuel Ersson","PHI","G","321","NAS","26","1,450","Rachat","14","1","62","212.8","27%","-1%"
"*03ekl*","Vladislav Gavrikov","NYR","D","325","FA","30","7,000","Rachat","14","0.35","0","-","25%","-3%"
"*03ofm*","Pius Suter","STL","F","332","FA","29","4,125","Rachat","14","0.38","8","283.6","13%","-1%"
"*042xv*","Mikey Eyssimont","BOS","F","322","FA","29","1,450","Rachat","14","0.39","0","-","8%","0%"
"*05grx*","Drew OConnor","VAN","F","330","FA","27","2,500","Rachat","14","0.38","0","-","5%","0%"
"*05lu8*","Alexander Nikishin","CAR","D","364","DET","24","925","Rachat","13","0.36","100","140.5","85%","0%"
"*02np7*","Anthony Stolarz","TOR","G","369","QUE","31","2,500","Rachat","13","1","100","78.8","73%","-2%"
"*03j8l*","Noah Hanifin","VGK","D","350","FA","28","7,350","Rachat","13","0.5","100","153.2","71%","+8%"
"*02g00*","Aaron Ekblad","FLA","D","343","FA","29","6,100","Rachat","13","0.36","100","130.3","69%","0%"
"*00qnu*","Drew Doughty","LAK","D","340","FA","36","11,000","Rachat","13","0.43","92","164.8","60%","-2%"
"*04qve*","KAndre Miller","CAR","D","361","FA","25","7,500","Rachat","13","0.45","38","270.2","58%","-3%"
"*02wy5*","Nikita Zadorov","BOS","D","371","FA","30","5,000","Rachat","13","0.33","38","265.5","50%","0%"
"*0457i*","Ukko-Pekka Luukkonen","BUF","G","358","HAR","26","4,750","Rachat","13","1.08","92","147.7","47%","0%"
"*03dug*","Tony DeAngelo","NYI","D","338","MTL","30","1,750","Rachat","13","0.33","85","200.1","45%","-1%"
"*04xef*","Philip Broberg","STL","D","336","DET","24","4,581","Rachat","13","0.33","69","211.5","41%","-1%"
"*05rjg*","Danila Yurov","MIN","F","370","NAS","22","950","Rachat","13","0.41","23","272.1","40%","-1%"
"*05k8c*","Tyson Foerster","PHI","F","344","NAS","23","3,750","Rachat","13","0.62","23","289.5","34%","-2%"
"*03ebi*","Elvis Merzlikins","CBJ","G","360","FA","31","5,400","Rachat","13","0.93","46","235.8","29%","-1%"
"*04l8y*","Mark Kastelic","BOS","F","353","FA","26","1,567","Rachat","13","0.33","0","-","28%","-1%"
"*06c72*","Braeden Bowman","VGK","F","335","FA","22","838","Rachat","13","0.62","0","-","28%","-3%"
"*05yn2*","Fraser Minten","BOS","F","362","FA","21","817","Rachat","13","0.33","0","-","26%","0%"
"*04ye8*","Jordan Spence","OTT","D","367","MTL","24","1,500","Rachat","13","0.46","8","286.5","26%","-1%"
"*051u2*","Matias Maccelli","TOR","F","359","FA","25","3,425","Rachat","13","0.48","31","281.1","26%","0%"
"*03xme*","Charlie Lindgren","WSH","G","357","FA","32","3,000","Rachat","13","1.08","46","236.2","25%","-3%"
"*04ai3*","Kevin Lankinen","VAN","G","356","FA","30","4,500","Rachat","13","0.72","69","217","25%","-1%"
"*05kdw*","Ridly Greig","OTT","F","349","FA","23","3,250","Rachat","13","0.41","31","274.6","21%","0%"
"*02fq7*","Dylan DeMelo","WPG","D","339","FA","32","4,900","Rachat","13","0.36","8","293.8","20%","-2%"
"*03bxl*","Trevor Moore","LAK","F","363","FA","30","4,200","Rachat","13","0.36","15","293.2","15%","-1%"
"*04l8w*","Parker Kelly","COL","F","354","FA","26","825","Rachat","13","0.35","8","297.1","13%","-1%"
"*05ww8*","Ryan Greene","CHI","F","348","FA","22","950","Rachat","13","0.34","0","-","12%","0%"
"*04amd*","Peyton Krebs","BUF","F","355","FA","24","1,450","Rachat","13","0.35","15","305.1","12%","0%"
"*02b42*","Joel Edmundson","LAK","D","342","FA","32","3,850","Rachat","13","0.35","0","-","11%","-1%"
"*02jrw*","Yanni Gourde","TBL","F","347","FA","34","2,333","Rachat","13","0.34","15","301.2","11%","0%"
"*02npl*","Damon Severson","CBJ","D","366","FA","31","6,250","Rachat","13","0.35","0","-","9%","+1%"
"*067y1*","Justin Hryckowian","DAL","F","351","FA","24","870","Rachat","13","0.34","0","-","8%","+1%"
"*04az7*","Alex Iafallo","WPG","F","352","FA","32","3,667","Rachat","13","0.36","0","-","8%","-1%"
"*03y54*","Michael Carcone","UTA","F","337","FA","29","775","Rachat","13","0.35","0","-","8%","-2%"
"*05y37*","Ethen Frank","WSH","F","345","FA","27","775","Rachat","13","0.48","0","-","7%","0%"
"*04amw*","Ryan Poehling","ANA","F","365","FA","26","1,900","Rachat","13","0.42","8","297.7","6%","-1%"
"*03mn4*","Sam Steel","DAL","F","368","FA","27","2,100","Rachat","13","0.33","0","-","6%","-1%"
"*02un9*","Anthony Duclair","NYI","F","341","FA","30","3,500","Rachat","13","0.34","0","-","6%","0%"
"*03ril*","Adam Gaudette","SJS","F","346","FA","29","2,000","Rachat","13","0.41","0","-","5%","0%"
"*01c13*","Victor Hedman","TBL","D","385","QUE","35","8,000","Rachat","12","0.67","100","56.9","93%","-1%"
"*031v6*","MacKenzie Weegar","CGY","D","405","FA","31","6,250","Rachat","12","0.32","100","60.3","85%","+2%"
"*02b3o*","Rickard Rakell","PIT","F","395","CAL","32","5,000","Rachat","12","0.71","92","154.7","82%","0%"
"*03rad*","Thomas Chabot","OTT","D","376","FA","28","8,000","Rachat","12","0.55","100","149.7","80%","0%"
"*03ec6*","Devon Toews","COL","D","404","FA","31","7,250","Rachat","12","0.32","100","156","64%","-1%"
"*04mq0*","Matt Savoie","EDM","F","399","HAR","21","887","Rachat","12","0.31","15","275.1","38%","-1%"
"*03c0c*","Josh Manson","COL","D","391","FA","34","4,500","Rachat","12","0.32","8","285.1","37%","+2%"
"*04zp9*","Mavrik Bourque","DAL","F","375","MTL","23","950","Rachat","12","0.31","8","280.5","29%","0%"
"*042t2*","Logan Stanley","WPG","D","403","FA","27","1,250","Rachat","12","0.33","0","-","28%","-1%"
"*04bw4*","Andrei Kuzmenko","LAK","F","389","FA","29","4,300","Rachat","12","0.38","38","265.1","28%","-1%"
"*05962*","J.J. Moser","TBL","D","393","FA","25","3,375","Rachat","12","0.33","0","-","27%","+3%"
"*04mv3*","Alex Newhook","MTL","F","394","FA","24","2,900","Rachat","12","0.71","8","292.9","24%","0%"
"*04abd*","Artem Zub","OTT","D","407","FA","30","4,600","Rachat","12","0.33","0","-","24%","-1%"
"*05981*","Louis Crevier","CHI","D","380","NAS","24","900","Rachat","12","0.32","0","-","21%","0%"
"*02nou*","Brady Skjei","NSH","D","402","FA","31","7,000","Rachat","12","0.32","46","249.6","20%","0%"
"*01lyi*","Ian Cole","UTA","D","377","FA","36","2,800","Rachat","12","0.31","0","-","19%","-3%"
"*01zs7*","Philipp Grubauer","SEA","G","384","FA","34","5,900","Rachat","12","1","8","293.2","14%","+1%"
"*02ycp*","Eric Comrie","WPG","G","379","FA","30","825","Rachat","12","0.8","0","-","14%","-3%"
"*04f80*","Morgan Barron","WPG","F","373","FA","27","1,850","Rachat","12","0.4","0","-","14%","-1%"
"*04z51*","Charle-Edouard DAstous","TBL","D","381","FA","27","775","Rachat","12","0.39","0","-","14%","0%"
"*02npn*","Joonas Korpisalo","BOS","G","388","FA","31","4,000","Rachat","12","0.8","0","-","13%","-1%"
"*04mkd*","Yegor Sharangovich","CGY","F","401","FA","27","5,750","Rachat","12","0.35","15","291.5","13%","-1%"
"*062k9*","Noah Laba","NYR","F","390","FA","22","870","Rachat","12","0.3","0","-","12%","-1%"
"*03raj*","Anthony Beauvillier","WSH","F","374","CAL","28","2,750","Rachat","12","0.32","8","290.7","11%","-1%"
"*05kbo*","Marat Khusnutdinov","BOS","F","387","CAL","23","925","Rachat","12","0.35","0","-","10%","0%"
"*02o70*","Josh Anderson","MTL","F","372","FA","31","5,500","Rachat","12","0.32","0","-","9%","+1%"
"*02i6q*","Nate Schmidt","UTA","D","400","FA","34","3,500","Rachat","12","0.31","0","-","9%","-1%"
"*03c9z*","Nicolas Roy","TOR","F","398","FA","28","3,000","Rachat","12","0.34","8","294.4","8%","0%"
"*02npj*","Jordan Martinook","CAR","F","392","FA","33","3,050","Rachat","12","0.35","8","284.3","6%","0%"
"*03163*","J.T. Compher","DET","F","378","FA","30","5,100","Rachat","12","0.3","8","294.5","6%","0%"
"*01zv1*","Brendan Gallagher","MTL","F","383","FA","33","6,500","Rachat","12","0.32","0","-","6%","0%"
"*04qyz*","Connor Dewar","PIT","F","382","FA","26","1,100","Rachat","12","0.32","0","-","6%","0%"
"*048x4*","Michael Rasmussen","DET","F","396","FA","26","3,200","Rachat","12","0.34","0","-","5%","0%"
"*031pm*","Miles Wood","CBJ","F","406","FA","30","2,500","Rachat","12","0.4","0","-","5%","0%"
"*04r0e*","Pontus Holmberg","TBL","F","386","FA","26","1,550","Rachat","12","0.39","0","-","4%","0%"
"*04nwz*","Eric Robinson","CAR","F","397","FA","30","1,700","Rachat","12","0.39","0","-","4%","0%"
"*04dwk*","Josh Norris","BUF","F","422","FA","26","7,950","Rachat","11","1","54","232.1","70%","0%"
"*05ymj*","Jimmy Snuggerud","STL","F","427","QUE","21","950","Rachat","11","0.41","46","247.9","56%","0%"
"*05gda*","Kent Johnson","CBJ","F","417","DET","23","1,800","Rachat","11","0.31","77","191.6","50%","-1%"
"*01zry*","Frederik Andersen","CAR","G","408","FA","36","2,750","Rachat","11","0.73","100","144.2","43%","-2%"
"*06bap*","Easton Cowan","TOR","F","409","FA","20","874","Rachat","11","0.41","0","-","37%","-1%"
"*06imq*","Maxim Shabanov","NYI","F","426","FA","25","975","Rachat","11","0.42","31","269.7","35%","-1%"
"*04kyn*","Sean Walker","CAR","D","429","FA","31","3,600","Rachat","11","0.3","0","-","34%","0%"
"*025me*","Brenden Dillon","NJD","D","411","FA","35","4,000","Rachat","11","0.29","8","284.2","29%","-2%"
"*04n4n*","Rasmus Sandin","WSH","D","425","HAR","25","4,600","Rachat","11","0.34","8","284.9","24%","0%"
"*04qy3*","Martin Fehervary","WSH","D","413","CAL","26","2,675","Rachat","11","0.29","8","291.9","24%","0%"
"*03rf7*","Yakov Trenin","MIN","F","428","FA","28","3,500","Rachat","11","0.28","0","-","23%","0%"
"*02nof*","Hampus Lindholm","BOS","D","419","FA","31","6,500","Rachat","11","0.35","15","281.4","22%","-2%"
"*04ymm*","Aatu Raty","VAN","F","424","FA","23","775","Rachat","11","0.37","0","-","20%","-1%"
"*03rgh*","Parker Wotherspoon","PIT","D","430","FA","28","1,000","Rachat","11","0.3","0","-","20%","-1%"
"*03e2l*","Andrew Mangiapane","EDM","F","420","FA","29","3,600","Rachat","11","0.28","23","263.2","16%","-1%"
"*039sy*","Alex Nedeljkovic","SJS","G","421","FA","29","2,500","Rachat","11","0.65","15","281","15%","-1%"
"*04lc6*","Ty Dellandrea","SJS","F","410","FA","25","1,300","Rachat","11","0.29","0","-","12%","0%"
"*04qy0*","Jack Drury","COL","F","412","FA","25","1,725","Rachat","11","0.3","8","289.5","10%","-1%"
"*05lwt*","Gage Goncalves","TBL","F","414","MTL","24","1,200","Rachat","11","0.32","8","294.9","10%","0%"
"*03wpn*","Brett Howden","VGK","F","415","FA","27","2,500","Rachat","11","0.34","15","291.1","9%","0%"
"*01n84*","Alex Killorn","ANA","F","418","FA","36","6,250","Rachat","11","0.29","0","-","6%","0%"
"*0043s*","James van Riemsdyk","DET","F","431","FA","36","1,000","Rachat","11","0.35","8","284.1","6%","0%"
"*03ar6*","Ville Husso","ANA","G","416","FA","30","2,200","Rachat","11","1.22","0","-","6%","-6%"
